train, 0, 0.359375, 0.03125, 537.6937255859375
test_in, 0, 0.3359375, 0.0, 0
test_out, 0, 0.33643830128205127, 0.0, 0
train, 100, 0.4375, 0.0, 972.9161987304688
test_in, 100, 0.3359375, 0.0, 0
test_out, 100, 0.33643830128205127, 0.0, 0
train, 200, 0.6875, 0.546875, 1089.6165771484375
test_in, 200, 0.5802283653846154, 0.5608974358974359, 0
test_out, 200, 0.5809294871794872, 0.5603966346153846, 0
train, 300, 0.65625, 0.578125, 1167.45556640625
test_in, 300, 0.6329126602564102, 0.6340144230769231, 0
test_out, 300, 0.6334134615384616, 0.6334134615384616, 0
train, 400, 0.71875, 0.65625, 1255.000244140625
test_in, 400, 0.6629607371794872, 0.6657652243589743, 0
test_out, 400, 0.6635616987179487, 0.6652644230769231, 0
train, 500, 0.765625, 0.703125, 1368.243896484375
test_in, 500, 0.7083333333333334, 0.7132411858974359, 0
test_out, 500, 0.7087339743589743, 0.7125400641025641, 0
train, 600, 0.875, 0.90625, 1474.000732421875
test_in, 600, 0.8839142628205128, 0.9291866987179487, 0
test_out, 600, 0.8842147435897436, 0.9283854166666666, 0
train, 700, 0.90625, 1.09375, 1540.379150390625
test_in, 700, 0.9349959935897436, 0.9607371794871795, 0
test_out, 700, 0.9351963141025641, 0.9598357371794872, 0
train, 800, 0.9375, 1.03125, 1695.27783203125
test_in, 800, 0.9525240384615384, 1.007411858974359, 0
test_out, 800, 0.9525240384615384, 1.0063100961538463, 0
train, 900, 0.953125, 1.078125, 1734.306396484375
test_in, 900, 0.9605368589743589, 0.9787660256410257, 0
test_out, 900, 0.9607371794871795, 0.9778645833333334, 0
train, 1000, 0.9375, 0.9375, 1911.5648193359375
test_in, 1000, 0.965645032051282, 0.9930889423076923, 0
test_out, 1000, 0.9657451923076923, 0.9920873397435898, 0
train, 1100, 0.96875, 0.9375, 1998.515869140625
test_in, 1100, 0.9709535256410257, 0.9864783653846154, 0
test_out, 1100, 0.9711538461538461, 0.9855769230769231, 0
train, 1200, 0.984375, 1.09375, 2062.83203125
test_in, 1200, 0.9755608974358975, 0.9956931089743589, 0
test_out, 1200, 0.9755608974358975, 0.9945913461538461, 0
train, 1300, 0.921875, 0.984375, 2196.638427734375
test_in, 1300, 0.9725560897435898, 0.9984975961538461, 0
test_out, 1300, 0.9725560897435898, 0.9973958333333334, 0
